Origin_airport,Destination_airport,Numtimes,Passengers,Seats,Flights,Distance,Origin_population,Destination_population
TUL,HOU,38,104014,171133,1276,453,916037,5726705
RNO,IAH,39,49763,62488,426,1530,416657,5726705
OMA,HOU,2,101,187,2,804,839265,5726705
MIA,IAH,74,270419,356378,2687,964,11003504,5726705
AUS,HOU,42,199563,310869,2322,148,1654100,5726705
TPA,HOU,34,137176,188370,1377,781,2730007,5726705
OMA,IAH,46,105169,126777,2049,781,839265,5726705
OMA,EFD,1,46,50,1,807,839265,5726705
TYR,IAH,12,34950,61574,1811,163,201160,5726705
ACT,IAH,13,16959,41224,1212,159,230849,5726705
MIA,HOU,2,117,192,2,955,11003504,5726705
MIA,EFD,1,87,114,1,948,11003504,5726705
EWR,IAH,112,501719,617457,3967,1400,18968501,5726705
TUS,IAH,54,108955,126373,1640,936,1009832,5726705
TUS,EFD,1,48,50,1,953,1009832,5726705
SEA,IAH,59,357153,395031,2377,1874,6713274,5726705
PHX,IAH,110,445128,515490,4136,1009,4287323,5726705
BPT,IAH,43,29884,60176,1638,79,377477,5726705
PHX,HOU,39,150724,217385,1630,1020,4287323,5726705
AZA,IAH,4,253,696,4,987,4287323,5726705
CAE,IAH,22,28745,44743,905,878,732558,5726705
ICT,IAH,21,49623,69394,1547,542,603205,5726705
ICT,EFD,1,34,50,1,570,603205,5726705
SCF,DWH,1,8,8,1,991,4287323,5726705
AMA,IAH,39,56004,78734,1607,519,243682,5726705
AMA,HOU,1,190,274,2,538,243682,5726705
RDU,IAH,63,130475,155144,1952,1043,1090408,5726705
RDU,HOU,1,6,137,1,1050,1090408,5726705
CAE,EFD,1,42,50,1,878,732558,5726705
RDU,EFD,3,140,150,3,1045,1090408,5726705
ICT,HOU,1,129,137,1,565,603205,5726705
MEM,IAH,59,111251,166346,3152,469,1298529,5726705
MCO,HOU,33,169462,235328,1720,848,2060968,5726705
MCO,IAH,111,374672,435468,2483,853,2060968,5726705
MAF,IAH,35,78990,100355,2024,429,129159,5726705
MAF,HOU,33,55252,88579,668,441,129159,5726705
GRK,IAH,31,44947,79242,2256,166,379569,5726705
JAN,HOU,32,126945,178853,1315,359,537194,5726705
OAK,HOU,36,73135,95373,702,1642,4260236,5726705
JAN,IAH,19,71859,83364,1672,351,537194,5726705
MEM,HOU,10,825,1222,12,484,1298529,5726705
MAF,EFD,1,65,148,1,449,129159,5726705
LBB,IAH,39,58675,82781,1656,458,271582,5726705
SFB,IAH,2,341,362,2,854,2060968,5726705
IAH,HOU,5,350,403,5,24,5726705,5726705
MEM,EFD,1,27,50,1,482,1298529,5726705
SFB,HOU,1,172,199,1,850,2060968,5726705
LBB,HOU,2,208,324,3,475,271582,5726705
MCO,EFD,1,43,50,1,841,2060968,5726705
HOU,HOU,1,147,150,1,0,5726705,5726705
ISO,IAH,1,151,157,2,1095,56674,5726705
OAK,IAH,36,88321,103692,717,1628,4260236,5726705
LAN,HOU,2,698,770,4,1083,454605,5726705
CMH,IAH,74,108657,131877,1681,986,1779822,5726705
HNL,IAH,13,159339,175794,696,3904,902745,5726705
MTJ,IAH,13,15047,18006,256,926,40484,5726705
BDL,IAH,10,11872,13870,120,1507,1191170,5726705
GPT,IAH,22,63219,89205,1860,376,236155,5726705
GPT,HOU,6,632,792,7,376,236155,5726705
GPT,EFD,2,58,87,2,369,236155,5726705
LAS,IAH,54,427584,474404,2646,1222,1879093,5726705
LAS,HOU,32,158631,195737,1431,1235,1879093,5726705
LEX,IAH,20,21639,29075,627,828,464042,5726705
MKE,IAH,15,68213,80881,1616,984,1550451,5726705
MKE,EFD,1,45,50,1,1004,1550451,5726705
PNS,IAH,43,73005,92373,1855,489,453132,5726705
PNS,EFD,1,30,50,1,481,453132,5726705
PNS,HOU,1,28,50,1,488,453132,5726705
SAN,IAH,52,319571,364326,2354,1303,3019274,5726705
SAN,HOU,16,45611,56855,415,1312,3019274,5726705
MHK,IAH,1,145,148,1,636,122049,5726705
SNA,IAH,24,191280,226982,1798,1347,12768395,5726705
BNA,HOU,34,136271,201501,1478,670,1556368,5726705
BNA,IAH,22,105119,123317,2465,657,1556368,5726705
BNA,EFD,1,99,100,2,666,1556368,5726705
PIT,IAH,57,121770,140664,1688,1117,2355391,5726705
PIT,HOU,1,161,216,1,1131,2355391,5726705
STL,HOU,33,123176,178643,1312,687,2818688,5726705
CVG,IAH,62,83086,122579,2542,871,2158643,5726705
AEX,IAH,49,44293,83161,1991,190,153451,5726705
CHS,IAH,27,39058,48214,963,925,647194,5726705
GSP,IAH,21,31108,43746,929,838,630098,5726705
CRW,IAH,19,17991,26978,655,975,303331,5726705
GSO,HOU,2,58,100,2,995,707185,5726705
MGM,IAH,25,12735,19956,461,554,365596,5726705
STL,IAH,39,88607,113052,2266,668,2818688,5726705
HSV,IAH,21,34890,45172,1022,595,397228,5726705
DSM,IAH,21,24640,30714,672,802,554101,5726705
GSO,IAH,18,40974,51196,1007,986,707185,5726705
STL,EFD,2,104,376,2,687,2818688,5726705
BHM,IAH,23,97245,118361,2299,562,1123146,5726705
BHM,HOU,33,59908,96412,710,570,1123146,5726705
BHM,EFD,1,50,50,1,565,1123146,5726705
GSO,EFD,1,41,50,1,990,707185,5726705
CVG,HOU,4,276,553,4,886,2158643,5726705
GSP,EFD,1,31,50,1,840,630098,5726705
PGV,HOU,1,28,50,1,1120,176589,5726705
CHS,HOU,1,40,50,1,928,647194,5726705
IAH,JAN,17,71086,83324,1673,351,5726705,537194
MCO,JAN,26,33804,52513,383,587,2060968,537194
HOU,JAN,32,125259,179762,1318,359,5726705,537194
MEM,JAN,14,42852,53294,1064,189,1298529,537194
GPT,JAN,2,55,192,2,144,236155,537194
SEA,JAN,1,143,148,1,1985,6713274,537194
PHX,JAN,2,282,399,2,1276,4287323,537194
GTR,JAN,1,52,160,1,117,59225,537194
RDU,JAN,1,43,50,1,692,1090408,537194
SHV,JAN,2,50,100,2,220,389389,537194
DCA,JAN,23,7824,14833,295,860,10755872,537194
IAD,JAN,2,91,226,2,843,10755872,537194
LIT,JAN,2,83,100,2,208,675921,537194
BTR,JAN,2,88,100,2,138,779340,537194
SAT,JAN,1,72,137,1,534,2030691,537194
MSY,JAN,1,58,137,1,160,1168547,537194
LAX,JAN,2,215,310,2,1642,25536790,537194
MSP,JAN,1,70,125,1,884,3237612,537194
GRR,JAN,1,48,50,1,770,776505,537194
TLH,JAN,1,40,50,1,363,357171,537194
EWR,JAN,4,4211,5950,119,1055,18968501,537194
OMA,JAN,1,118,124,1,699,839265,537194
TPA,JAN,1,129,137,1,541,2730007,537194
RNO,JAN,3,361,410,3,1729,416657,537194
AUS,JAN,1,38,50,1,472,1654100,537194
DFW,JAN,27,96549,127236,2550,408,12602170,537194
MOB,JAN,3,119,150,3,156,409132,537194
DAL,JAN,2,255,274,2,397,12602170,537194
MLU,JAN,1,45,50,1,116,172981,537194
JAX,JAN,2,171,190,2,511,1316528,537194
LCH,JAN,1,49,50,1,240,192972,537194
OKC,JAN,1,47,50,1,482,1207519,537194
DTW,JAN,12,25920,33200,664,777,8847562,537194
MDW,JAN,29,45572,92012,673,666,19031272,537194
ORD,JAN,12,7210,10351,207,677,19031272,537194
ELP,JAN,1,165,173,1,956,738416,537194
ATL,JAN,61,170894,212718,2670,341,5385586,537194
BWI,JAN,30,53318,89455,662,888,2677712,537194
CLT,JAN,12,32604,46486,929,562,1706469,537194
CLE,JAN,2,90,187,2,775,2094051,537194
RIC,JAN,1,49,50,1,807,1227115,537194
SAV,JAN,1,26,50,1,520,334562,537194
LAS,JAN,3,400,434,3,1456,1879093,537194
PNS,JAN,1,44,50,1,212,453132,537194
CVG,JAN,11,4553,5920,118,555,2158643,537194
BHM,JAN,3,148,307,3,211,1123146,537194
STL,JAN,3,408,479,4,444,2818688,537194
GSO,JAN,1,43,50,1,636,707185,537194
PIT,JAN,1,105,137,1,786,2355391,537194
ATL,MKL,1,37,50,1,289,5385586,113008
IAH,MKL,1,47,50,1,538,5726705,113008
PIT,MKL,1,41,50,1,581,2355391,113008
LAX,JAC,5,928,1818,15,784,25536790,29573
MSP,JAC,4,10469,14508,117,872,3237612,29573
IDA,JAC,2,133,190,2,67,123123,29573
CVG,JAC,3,1494,2198,12,1386,2158643,29573
SLC,JAC,27,84462,122297,1456,205,1111600,29573
ATL,JAC,9,15924,21231,116,1572,5385586,29573
ORD,JAC,24,52718,69718,449,1162,19031272,29573
DFW,JAC,8,29229,38916,207,1046,12602170,29573
BIL,JAC,1,58,182,1,186,152320,29573
PDX,OGG,12,76815,95011,366,2562,2203745,144378
ANC,OGG,3,3429,4239,27,2797,365790,144378
DFW,OGG,13,69736,79561,362,3711,12602170,144378
DAL,OGG,1,102,102,1,3722,12602170,144378
TPA,OGG,1,11,18,1,4613,2730007,144378
ITO,OGG,25,51250,76014,1202,121,176399,144378
ORD,OGG,12,60972,76117,219,4184,19031272,144378
ATL,OGG,1,12,19,1,4431,5385586,144378
SLC,OGG,11,44496,50575,259,2936,1111600,144378
SFO,OGG,39,193291,228921,938,2338,8520472,144378
SAN,OGG,13,53800,71389,310,2541,3019274,144378
LAS,OGG,6,13870,16207,81,2695,1879093,144378
SNA,OGG,3,7648,11284,91,2513,12768395,144378
HNL,OGG,72,1079284,1507384,14038,100,902745,144378
OAK,OGG,15,25121,30032,187,2349,4260236,144378
SEA,OGG,30,175758,202490,896,2640,6713274,144378
PHX,OGG,20,102978,126081,659,2845,4287323,144378
LAX,OGG,77,380972,459989,2155,2486,25536790,144378
SMF,OGG,5,12187,14514,91,2404,2101138,144378
SLN,EAR,1,7,19,1,152,60102,51692
ELP,EAR,1,70,120,1,740,738416,51692
LBF,EAR,8,463,839,32,93,36907,51692
SLC,GRK,4,592,600,4,1036,1111600,379569
RNO,GRK,2,202,260,2,1365,416657,379569
FNT,GRK,1,95,173,1,1128,428859,379569
AUS,GRK,2,146,170,3,61,1654100,379569
CAK,GRK,1,153,188,1,1139,699954,379569
OMA,GRK,1,45,50,1,714,839265,379569
TCM,GRK,2,188,413,3,1714,3356637,379569
TOL,GRK,1,287,346,2,1065,673345,379569
DFW,GRK,50,121768,195061,3344,134,12602170,379569
FFO,GRK,1,122,173,1,982,837036,379569
LRD,GRK,1,44,50,1,260,235937,379569
TYS,GRK,1,50,50,1,863,692210,379569
LGA,GRK,1,72,140,1,1494,37937002,379569
ATL,GRK,12,22559,31450,629,803,5385586,379569
IAH,GRK,31,45644,79284,2258,166,5726705,379569
DTW,GRK,1,98,173,1,1110,8847562,379569
CMH,GRK,1,46,50,1,1041,1779822,379569
MAF,GRK,1,45,50,1,265,129159,379569
JAN,GRK,1,49,50,1,465,537194,379569
MFR,GRK,1,123,162,1,1585,200298,379569
MCO,GRK,1,114,188,1,1007,2060968,379569
MSN,GRK,1,88,162,1,955,562065,379569
HOU,GRK,1,45,50,1,181,5726705,379569
CAE,GRK,1,40,50,1,994,732558,379569
BTR,GRK,1,43,44,1,399,779340,379569
GSP,GRK,1,45,50,1,943,630098,379569
CHS,GRK,1,36,50,1,1051,647194,379569
HSV,GRK,1,45,50,1,688,397228,379569
AEX,GRK,1,124,188,1,313,153451,379569
PNS,GRK,1,44,44,1,634,453132,379569
PIT,GRK,3,218,302,3,1180,2355391,379569
ELP,ISO,1,130,150,1,1671,738416,56674
IAH,ISO,1,146,157,1,1095,5726705,56674
ACY,ISO,14,1600,2920,24,330,270609,56674
SFB,ISO,4,3235,4053,27,499,2060968,56674
MCO,ISO,1,154,183,1,523,2060968,56674
RDU,ISO,16,1001,2454,21,76,1090408,56674
TUL,ISO,2,329,376,2,1027,916037,56674
BHM,ISO,1,140,183,1,536,1123146,56674
FAY,ISO,2,170,260,2,75,354334,56674
HUF,ISO,1,50,88,1,604,169812,56674
POB,ISO,1,53,173,1,80,354334,56674
PIB,ISO,1,148,183,1,727,141000,56674
ILM,ISO,1,31,130,1,75,348054,56674
MSY,ISO,1,146,150,1,822,1168547,56674
FLL,LAN,1,133,150,1,1179,5501752,454605
COS,LAN,1,79,160,1,1087,616975,454605
SCE,LAN,4,278,340,5,372,145550,454605
TVC,LAN,1,47,50,1,144,142319,454605
ATL,LAN,2,190,220,2,630,5385586,454605
DTW,LAN,66,101083,154706,1994,74,8847562,454605
ORD,LAN,33,35460,64616,1288,179,19031272,454605
MDW,LAN,2,97,249,2,176,19031272,454605
HOU,LAN,2,676,946,5,1083,5726705,454605
MSN,LAN,3,224,272,3,242,562065,454605
SFB,LAN,11,20402,22050,147,983,2060968,454605
RDU,LAN,1,107,150,1,569,1090408,454605
CMH,LAN,2,75,100,2,212,1779822,454605
GPT,LAN,1,116,120,1,888,236155,454605
LCK,LAN,1,136,173,1,222,1779822,454605
MKE,LAN,1,36,176,2,168,1550451,454605
MQT,LAN,1,39,50,1,283,65462,454605
BNA,LAN,1,122,173,1,472,1556368,454605
LAS,LAN,1,140,150,1,1689,1879093,454605
CVG,LAN,20,17400,23918,478,258,2158643,454605
FWA,LAN,1,132,150,1,128,411625,454605
BHM,LAN,1,49,50,1,646,1123146,454605
CID,LAN,4,256,373,5,370,254911,454605
MSP,LAN,23,18948,29555,358,455,3237612,454605
BMG,LAN,1,72,100,2,273,184165,454605
SBN,LAN,1,49,50,1,116,318129,454605
DCA,LAN,1,50,50,1,479,10755872,454605
IAD,LAN,1,37,37,1,458,10755872,454605
SYR,LAN,1,39,66,1,431,645016,454605
LAF,LAN,2,151,200,4,204,193753,454605
CMI,LAN,3,139,200,4,269,223998,454605
BWI,LAN,1,6,318,1,483,2677712,454605
