Origin_airport,Destination_airport,Numtimes,Passengers,Seats,Flights,Distance,Origin_population,Destination_population
CRW,IAD,1,100,139,1,227,311540,9079986
GSO,IAD,22,12231,61707,507,239,599064,9079986
MHT,IAD,2,94,234,2,418,362477,9079986
CHS,DCA,18,22586,39128,336,444,542232,9079986
MDT,IAD,3,484,686,3,94,499340,9079986
FAY,ILM,4,159,408,4,75,314572,257649
DCA,ILM,1,122,126,1,320,9079986,257649
FLO,ILM,1,10,30,1,104,191016,257649
ROA,ILM,1,20,50,1,241,277424,257649
MYR,ILM,1,15,30,1,71,174555,257649
OAJ,ILM,4,40,150,5,42,143376,257649
CLT,ILM,56,142293,227528,2059,185,1223835,257649
LGA,ILM,3,426,468,4,501,34683010,257649
JFK,ILM,1,77,159,1,494,34683010,257649
ATL,ILM,25,48035,95626,2909,377,3872031,257649
AGS,ILM,1,26,30,1,242,480764,257649
MIA,ILM,1,106,108,1,601,9383038,257649
EWR,ILM,1,96,126,1,488,17341505,257649
ORD,YNG,12,14219,22336,349,378,17529224,603407
DTW,YNG,23,6158,11968,352,153,8944948,603407
JFK,YNG,1,30,30,1,363,34683010,603407
CAK,YNG,40,4992,41834,926,47,687989,603407
ERI,YNG,24,4007,10948,322,62,278114,603407
CVG,ABQ,19,57724,83050,576,1240,1978593,692551
STL,ABQ,50,243674,345113,2452,934,2655631,692551
SAN,ABQ,25,115607,149642,1094,628,2766123,692551
BNA,ABQ,2,240,274,2,1123,1229700,692551
LAS,ABQ,48,200926,304717,2267,487,1161259,692551
MKE,ABQ,1,46,132,1,1142,1459602,692551
IAH,ABQ,39,148249,195573,1774,744,4445918,692551
HOU,ABQ,20,35299,47999,352,759,4445918,692551
ORD,ABQ,17,64721,80958,582,1118,17529224,692551
MDW,ABQ,2,255,346,2,1121,17529224,692551
ATL,ABQ,22,105892,157582,1091,1269,3872031,692551
ABI,ABQ,2,242,248,2,438,153457,692551
ELP,ABQ,84,166398,357747,2840,223,694603,692551
DTW,ABQ,3,354,493,3,1347,8944948,692551
DFW,ABQ,44,339723,454713,3204,569,9475022,692551
DAL,ABQ,36,243229,340816,2543,580,9475022,692551
LRD,ABQ,2,247,248,2,667,186798,692551
MOB,ABQ,1,11,142,1,1108,398886,692551
TUS,ABQ,10,14979,38204,269,321,790333,692551
EWR,ABQ,5,699,954,7,1805,17341505,692551
EKO,ABQ,12,5242,5580,45,640,48011,692551
TPA,ABQ,13,35327,49442,361,1497,2254405,692551
AUS,ABQ,4,465,651,5,613,1104612,692551
RNO,ABQ,1,65,137,1,787,315959,692551
MIA,ABQ,1,153,207,1,1689,9383038,692551
ACT,ABQ,1,114,124,1,591,203214,692551
OMA,ABQ,1,132,132,1,725,742096,692551
TUL,ABQ,1,56,122,1,608,831724,692551
AMA,ABQ,33,41906,90655,680,277,215931,692551
PHX,ABQ,84,571849,848728,6362,328,2930726,692551
CMH,ABQ,4,519,579,4,1343,1544395,692551
GEG,ABQ,1,16,149,1,1035,408221,692551
MCO,ABQ,16,40285,49793,364,1552,1502837,692551
LBB,ABQ,36,56174,133796,1018,289,235445,692551
OAK,ABQ,6,9121,17050,125,889,3998233,692551
MAF,ABQ,29,54400,93643,689,332,119120,692551
HNL,ABQ,1,278,282,1,3233,871768,692551
SFO,ABQ,29,42061,75406,557,896,7996466,692551
SLC,ABQ,48,149661,200339,1447,493,906185,692551
PHL,ABQ,3,301,438,3,1747,11020546,692551
CRP,ABQ,4,488,496,4,735,409279,692551
COS,ABQ,6,4832,20730,146,280,510597,692551
IND,ABQ,1,104,132,1,1161,1438091,692551
MCI,ABQ,24,78281,99383,727,717,1795891,692551
IAD,ABQ,2,271,316,2,1628,9079986,692551
MSP,ABQ,24,72934,99656,672,981,2830434,692551
LAX,ABQ,42,205492,285666,2123,677,23895178,692551
SAT,ABQ,3,409,509,4,609,1650418,692551
MSY,ABQ,2,247,263,2,1015,1285396,692551
JFK,ABQ,3,430,483,3,1825,34683010,692551
SJC,ABQ,4,301,560,4,870,1690832,692551
CLE,ABQ,7,890,1048,8,1411,2121415,692551
BWI,ABQ,1,140,150,1,1670,2480971,692551
LAX,BFL,8,12090,32062,943,109,23895178,631615
DFW,BFL,8,22343,33199,239,1271,9475022,631615
EKO,BFL,1,106,124,1,412,48011,631615
SBP,BFL,1,34,34,1,90,234074,631615
LAS,BFL,1,31,34,1,224,1161259,631615
PBI,BTR,1,87,139,1,722,4691519,673407
SFO,BTR,1,125,126,1,1847,7996466,673407
PNS,BTR,15,11722,52347,353,236,401776,673407
STL,BTR,2,172,215,2,568,2655631,673407
BHM,BTR,13,13473,51713,357,332,1036121,673407
CVG,BTR,1,65,107,1,693,1978593,673407
GSP,BTR,1,35,50,1,601,524183,673407
MSY,BTR,2,273,291,2,65,1285396,673407
DCA,BTR,3,384,410,3,985,9079986,673407
MEM,BTR,37,58714,92004,960,319,1156598,673407
JAN,BTR,2,269,284,2,138,483863,673407
IAH,BTR,25,79712,138025,3194,253,4445918,673407
DTW,BTR,4,544,600,6,915,8944948,673407
ELP,BTR,1,52,149,1,906,694603,673407
ATL,BTR,25,127370,158855,1087,449,3872031,673407
DFW,BTR,36,139608,207197,2514,383,9475022,673407
MOB,BTR,17,30076,104233,722,174,398886,673407
MLU,BTR,1,61,149,1,146,168867,673407
AUS,BTR,1,77,149,1,391,1104612,673407
BOS,BTR,1,9,149,1,1381,8506878,673407
STL,BMI,38,45961,78940,3086,142,2655631,143366
RFD,BMI,13,517,1125,33,119,306413,143366
CMI,BMI,28,10467,21469,608,46,200333,143366
CLE,BMI,1,26,64,1,376,2121415,143366
SLC,BMI,3,350,372,3,1208,906185,143366
MCO,BMI,9,20658,30926,251,936,1502837,143366
DTW,BMI,29,16612,25389,741,314,8944948,143366
ORD,BMI,23,37979,58270,1281,116,17529224,143366
ATL,BMI,15,35831,61026,559,533,3872031,143366
SPI,BMI,4,76,145,4,59,204012,143366
MSP,BMI,2,38,102,3,374,2830434,143366
BFF,BMI,1,116,124,1,770,36892,143366
GRR,BMI,1,31,66,1,242,711725,143366
PIA,BMI,29,11230,33571,985,42,365232,143366
OMA,BMI,17,12287,34491,312,369,742096,143366
EKO,BMI,1,124,124,1,1406,48011,143366
PHL,BRO,1,173,174,1,1601,11020546,324046
PIT,BRO,2,238,340,2,1410,2418452,324046
CLE,BRO,1,111,128,1,1391,2121415,324046
IAH,BRO,48,73188,126180,2209,308,4445918,324046
MSP,CHA,1,85,100,1,801,2830434,460100
IAD,CHA,1,148,149,1,506,9079986,460100
ILM,CHA,1,7,30,1,419,257649,460100
ROA,CHA,2,88,150,5,332,277424,460100
SEA,CHA,1,180,183,1,2089,5831556,460100
FLO,CHA,1,7,30,1,318,191016,460100
TOL,CHA,1,47,142,1,458,651021,460100
STL,CHA,1,83,115,1,383,2655631,460100
LYH,CHA,2,41,60,2,371,220805,460100
LEX,CHA,1,25,30,1,210,383065,460100
EVV,CHA,2,61,90,3,244,335926,460100
BHM,CHA,1,107,141,1,135,1036121,460100
AEX,CHA,1,20,30,1,496,145426,460100
CRW,CHA,1,14,50,1,305,311540,460100
HSV,CHA,1,82,97,1,93,340255,460100
MDT,CHA,1,107,107,1,583,499340,460100
ATL,CHA,39,118820,196844,3159,106,3872031,460100
ORD,CHA,7,10471,10471,518,501,17529224,460100
MYR,CHA,1,16,50,1,371,174555,460100
PHL,CHA,1,92,100,1,640,11020546,460100
AVL,CHA,2,103,163,2,153,345931,460100
CLT,CHA,35,49110,104169,1054,242,1223835,460100
CLE,CHA,1,120,142,1,476,2121415,460100
JAN,GNV,1,37,50,1,497,483863,212040
VLD,GNV,1,49,50,1,96,110312,212040
TLH,GNV,4,471,3390,113,134,290932,212040
ATL,GNV,36,95432,144872,2696,300,3872031,212040
DLH,GFK,1,20,100,1,246,267894,97862
EKO,GFK,3,334,372,3,1041,48011,97862
MOT,GFK,1,92,100,1,191,67425,97862
MIA,GFK,1,125,150,1,1783,9383038,97862
FAR,GFK,1,8,100,1,74,168410,97862
BRD,GFK,1,30,34,1,179,78051,97862
SLC,GFK,3,362,372,3,882,906185,97862
MSP,GFK,81,87526,152541,2240,284,2830434,97862
ANC,GFK,1,186,190,1,2235,311411,97862
FAI,GFK,1,176,190,1,2183,84253,97862
MSP,GTF,22,60599,80705,668,887,2830434,78558
PDX,GTF,1,118,150,1,550,1829786,78558
EKO,GTF,8,846,992,8,510,48011,78558
BTM,GTF,2,78,248,2,119,34540,78558
HLN,GTF,5,4617,13190,190,67,63705,78558
DFW,GTF,1,61,139,1,1256,9475022,78558
SLC,GTF,17,68881,106906,722,463,906185,78558
BZN,GTF,9,13562,35397,513,118,62561,78558
ORD,GTF,1,69,139,1,1210,17529224,78558
IAH,GTF,2,183,328,3,1479,4445918,78558
SEA,GTF,13,26554,49270,713,512,5831556,78558
GEG,GTF,5,1028,4588,124,288,408221,78558
BIL,GTF,1,56,100,1,177,135639,78558
MSO,GTF,29,61519,117847,899,134,88907,78558
SLC,IDA,18,37119,66285,523,188,906185,100233
PHL,IDA,1,104,110,1,1905,11020546,100233
PHX,IDA,1,145,149,1,695,2930726,100233
GEG,IDA,1,420,447,3,388,408221,100233
LWS,IDA,1,14,37,1,313,58128,100233
MSO,IDA,2,190,298,2,255,88907,100233
JAC,IDA,9,16535,32916,267,67,19683,100233
CVG,IDA,1,130,149,1,1452,1978593,100233
PIH,IDA,12,7506,12469,337,49,82684,100233
FCA,IDA,2,276,298,2,348,71888,100233
STL,MCI,121,593181,876657,6492,238,2655631,1795891
BNA,MCI,38,98395,161736,1221,492,1229700,1795891
LAS,MCI,65,154099,195754,1483,1139,1161259,1795891
MKE,MCI,25,48241,87684,1273,436,1459602,1795891
SNA,MCI,11,1347,1958,13,1341,11947589,1795891
SAN,MCI,7,977,1124,8,1333,2766123,1795891
PIT,MCI,63,128058,164271,1533,774,2418452,1795891
PVD,MCI,8,20124,24356,178,1235,1504679,1795891
SMF,MCI,1,7,149,1,1441,1707530,1795891
CVG,MCI,27,91095,157488,1082,540,1978593,1795891
BHM,MCI,1,91,109,1,594,1036121,1795891
MDT,MCI,1,86,97,1,957,499340,1795891
GSO,MCI,1,97,97,1,839,599064,1795891
ATL,MCI,44,380682,477226,3423,693,3872031,1795891
MDW,MCI,63,616731,939815,7146,405,17529224,1795891
ORD,MCI,84,419890,569974,3952,403,17529224,1795891
DTW,MCI,80,111617,181714,1591,630,8944948,1795891
IAH,MCI,51,115353,150471,1404,643,4445918,1795891
HOU,MCI,39,30907,43365,348,666,4445918,1795891
COS,MCI,5,574,690,6,538,510597,1795891
PBI,MCI,1,123,139,1,1212,4691519,1795891
PHL,MCI,51,89689,145752,1246,1039,11020546,1795891
OKC,MCI,36,141056,256120,2000,312,1052642,1795891
SFO,MCI,3,1444,1895,15,1498,7996466,1795891
SLC,MCI,58,198971,289882,2038,919,906185,1795891
MEM,MCI,51,73948,106133,974,393,1156598,1795891
OAK,MCI,18,59077,74164,542,1488,3998233,1795891
MCO,MCI,23,90736,127859,1031,1072,1502837,1795891
LNK,MCI,1,188,188,1,152,251921,1795891
HNL,MCI,4,711,755,4,3893,871768,1795891
BDL,MCI,1,68,144,1,1170,1109081,1795891
MTJ,MCI,1,123,126,1,711,30790,1795891
CMH,MCI,9,727,1347,10,633,1544395,1795891
PHX,MCI,82,321622,429900,3243,1043,2930726,1795891
SEA,MCI,4,938,1200,8,1489,5831556,1795891
RDU,MCI,4,2754,6324,105,905,721489,1795891
ICT,MCI,8,715,867,8,185,571047,1795891
AMA,MCI,4,481,493,4,476,215931,1795891
MSP,MCI,92,292246,415983,3524,394,2830434,1795891
LAX,MCI,29,135398,172138,1258,1363,23895178,1795891
SAT,MCI,1,151,194,2,706,1650418,1795891
MSY,MCI,1,74,100,1,690,1285396,1795891
IND,MCI,10,685,1719,13,452,1438091,1795891
DCA,MCI,42,76748,111472,980,950,9079986,1795891
ABQ,MCI,25,77805,99521,728,717,692551,1795891
IAD,MCI,5,605,781,5,927,9079986,1795891
LIT,MCI,4,411,474,4,344,579683,1795891
TYS,MCI,1,97,108,1,636,602012,1795891
CLE,MCI,56,60512,95904,962,695,2121415,1795891
CLT,MCI,48,140063,193115,1510,809,1223835,1795891
BWI,MCI,32,82163,104928,792,967,2480971,1795891
LGA,MCI,32,55749,102604,1008,1108,34683010,1795891
PDX,MCI,13,25991,37207,272,1481,1829786,1795891
JFK,MCI,14,11896,17206,137,1113,34683010,1795891
SJC,MCI,3,284,434,3,1478,1690832,1795891
DFW,MCI,55,551797,691336,5806,460,9475022,1795891
DAY,MCI,1,94,142,1,562,859406,1795891
TUL,MCI,48,106815,178810,1347,223,831724,1795891
BOS,MCI,15,24700,48798,581,1257,8506878,1795891
EKO,MCI,2,241,248,2,1119,48011,1795891
MIA,MCI,1,75,145,1,1252,9383038,1795891
RNO,MCI,3,319,433,3,1336,315959,1795891
OMA,MCI,28,8910,30658,324,152,742096,1795891
AUS,MCI,2,137,209,2,643,1104612,1795891
EWR,MCI,33,88449,140209,1297,1093,17341505,1795891
FOE,MCI,1,135,149,1,55,224406,1795891
PHL,LIT,2,172,275,2,998,11020546,579683
GJT,LIT,1,112,124,1,950,112899,579683
JAX,LIT,1,88,110,1,680,1064764,579683
SFO,LIT,1,83,150,1,1690,7996466,579683
BOS,LIT,3,282,427,3,1260,8506878,579683
MIA,LIT,1,90,145,1,941,9383038,579683
TPA,LIT,1,137,150,1,737,2254405,579683
TUL,LIT,1,6,137,1,230,831724,579683
DFW,LIT,79,266611,396777,4220,304,9475022,579683
DAL,LIT,36,217691,358786,2693,296,9475022,579683
EWR,LIT,2,117,200,2,1069,17341505,579683
PHX,LIT,17,43040,49870,365,1136,2930726,579683
SEA,LIT,1,180,190,1,1783,5831556,579683
ICT,LIT,1,54,100,1,354,571047,579683
CMH,LIT,2,92,259,2,629,1544395,579683
BDL,LIT,3,339,556,4,1169,1109081,579683
MEM,LIT,66,83671,159113,1328,129,1156598,579683
MCO,LIT,1,139,150,1,775,1502837,579683
JAN,LIT,1,18,142,1,208,483863,579683
CLE,LIT,1,85,139,1,729,2121415,579683
CLT,LIT,1,149,182,1,641,1223835,579683
TYS,LIT,2,59,200,2,471,602012,579683
LGA,LIT,7,724,979,7,1085,34683010,579683
JFK,LIT,2,156,296,2,1088,34683010,579683
SJC,LIT,1,98,139,1,1666,1690832,579683
STL,LIT,98,276192,450994,3413,296,2655631,579683
CVG,LIT,22,46474,103907,717,513,1978593,579683
HSV,LIT,9,4718,38623,272,310,340255,579683
GSO,LIT,1,31,97,1,699,599064,579683
PIT,LIT,1,101,108,1,768,2418452,579683
IND,LIT,2,119,274,2,475,1438091,579683
MSP,LIT,4,412,546,5,703,2830434,579683
LAX,LIT,2,267,287,2,1494,23895178,579683
MSY,LIT,1,131,142,1,346,1285396,579683
SAT,LIT,1,101,115,1,512,1650418,579683
MCI,LIT,4,310,521,4,344,1795891,579683
SHV,LIT,4,164,311,4,182,359802,579683
DCA,LIT,5,718,845,6,888,9079986,579683
DTW,LIT,11,1709,2183,21,705,8944948,579683
MDW,LIT,35,31350,45250,365,544,17529224,579683
ATL,LIT,22,155110,211693,1434,453,3872031,579683
HOU,LIT,27,32140,49608,365,393,4445918,579683
IAH,LIT,25,46464,65577,1503,374,4445918,579683
HNL,LAX,202,1512124,1850620,6102,2556,871768,23895178
LNK,LAX,8,2900,3979,23,1279,251921,23895178
MCO,LAX,51,222627,310453,1809,2217,1502837,23895178
LBB,LAX,1,127,137,1,953,235445,23895178
OAK,LAX,72,906931,1447111,10930,337,3998233,23895178
MFR,LAX,2,66,536,4,630,173243,23895178
MEM,LAX,25,122111,167314,1024,1619,1156598,23895178
OGG,LAX,58,276851,349897,1536,2486,120624,23895178
CMH,LAX,22,40373,85603,588,1996,1544395,23895178
PHX,LAX,143,1197619,1894971,13956,370,2930726,23895178
SEA,LAX,99,781319,1078766,7606,954,5831556,23895178
ICT,LAX,3,294,442,3,1203,571047,23895178
GEG,LAX,6,4770,12973,91,945,408221,23895178
AMA,LAX,1,97,137,1,954,215931,23895178
MSP,LAX,55,305688,410292,1885,1536,2830434,23895178
MSY,LAX,39,66069,91744,678,1671,1285396,23895178
SAT,LAX,51,52908,97481,724,1210,1650418,23895178
MCI,LAX,45,140835,176213,1286,1363,1795891,23895178
IAD,LAX,104,470224,693972,3603,2288,9079986,23895178
ABQ,LAX,44,228227,333015,2466,677,692551,23895178
BFL,LAX,8,11380,31892,938,109,631615,23895178
IND,LAX,15,25516,44190,254,1814,1438091,23895178
CLT,LAX,33,165592,230976,1393,2125,1223835,23895178
BWI,LAX,33,149786,181863,1075,2329,2480971,23895178
CLE,LAX,22,129660,177264,1389,2053,2121415,23895178
JFK,LAX,183,1113010,1771227,8724,2475,34683010,23895178
ANC,LAX,9,29484,44912,224,2345,311411,23895178
SJC,LAX,92,658365,1097028,8362,308,1690832,23895178
PDX,LAX,69,436799,690524,5116,834,1829786,23895178
LAS,LAX,223,1602095,2540003,19010,236,1161259,23895178
TUS,LAX,67,321295,421658,3189,451,790333,23895178
EWR,LAX,88,669068,942367,5326,2454,17341505,23895178
DFW,LAX,123,862803,1312464,7627,1235,9475022,23895178
FAT,LAX,20,67809,109012,4363,209,755051,23895178
DAL,LAX,1,88,137,1,1246,9475022,23895178
BOS,LAX,56,321797,518635,2821,2611,8506878,23895178
TPA,LAX,31,114534,175106,1030,2158,2254405,23895178
MIA,LAX,65,324063,438520,2165,2342,9383038,23895178
RNO,LAX,59,253476,418168,3097,390,315959,23895178
TUL,LAX,6,871,1019,6,1283,831724,23895178
AUS,LAX,12,41607,68520,496,1238,1104612,23895178
OMA,LAX,17,32394,49519,585,1330,742096,23895178
FAR,LAX,1,84,380,2,1440,168410,23895178
BGR,LAX,1,37,266,1,2713,144431,23895178
ELP,LAX,37,127640,235902,1758,714,694603,23895178
DTW,LAX,44,287246,371649,1894,1979,8944948,23895178
ORD,LAX,148,1286974,1908929,11547,1744,17529224,23895178
ATL,LAX,70,552759,770695,2903,1946,3872031,23895178
MDW,LAX,18,124752,183393,856,1750,17529224,23895178
IAH,LAX,82,498234,648777,3841,1379,4445918,23895178
HOU,LAX,1,41,137,1,1390,4445918,23895178
SMF,LAX,63,512690,684997,5294,373,1707530,23895178
PIT,LAX,31,222615,299192,1751,2136,2418452,23895178
CVG,LAX,44,231336,306996,1451,1900,1978593,23895178
DSM,LAX,1,265,290,1,1447,462181,23895178
BNA,LAX,30,156632,217175,1579,1797,1229700,23895178
STL,LAX,53,346132,466383,2842,1593,2655631,23895178
SNA,LAX,7,809,1226,8,36,11947589,23895178
MKE,LAX,12,56250,72836,650,1756,1459602,23895178
SAN,LAX,74,193997,367221,10181,109,2766123,23895178
RST,LAX,2,280,478,2,1547,154991,23895178
COS,LAX,12,8753,14994,108,833,510597,23895178
PBI,LAX,1,5,183,1,2330,4691519,23895178
FLL,LAX,13,50778,67281,358,2342,4691519,23895178
SBP,LAX,8,32324,49232,1448,155,234074,23895178
SLC,LAX,96,605819,868957,4959,590,906185,23895178
SFO,LAX,155,1344848,2027858,15486,337,7996466,23895178
PHL,LAX,49,236992,374480,2132,2401,11020546,23895178
OKC,LAX,4,439,590,4,1187,1052642,23895178
GJT,LAX,1,131,139,1,656,112899,23895178
SBA,LAX,21,58266,101030,3700,89,389472,23895178
MCO,MSP,50,203322,256987,1414,1310,1502837,2830434
MEM,MSP,86,256675,402925,2700,700,1156598,2830434
LNK,MSP,33,28316,46381,1336,331,251921,2830434
MSN,MSP,86,128565,199726,1739,228,498146,2830434
LAN,MSP,3,74,335,3,455,450303,2830434
OAK,MSP,1,66,126,1,1578,3998233,2830434
JAC,MSP,1,181,187,1,872,19683,2830434
PHX,MSP,87,388208,505132,2894,1276,2930726,2830434
BIS,MSP,72,101403,152277,1660,386,91513,2830434
CMH,MSP,62,83439,131187,990,627,1544395,2830434
GEG,MSP,22,79056,106073,712,1175,408221,2830434
MBS,MSP,45,31949,63619,679,463,210032,2830434
BIL,MSP,34,66518,113050,994,748,135639,2830434
SEA,MSP,60,390598,493502,2419,1399,5831556,2830434
BRD,MSP,34,20164,33221,950,113,78051,2830434
ICT,MSP,3,180,308,3,545,571047,2830434
RDU,MSP,33,55286,83954,819,981,721489,2830434
ATW,MSP,34,34625,64381,1867,236,194863,2830434
ABR,MSP,33,16161,22878,636,257,39616,2830434
BDL,MSP,40,70209,106085,966,1050,1109081,2830434
MSO,MSP,8,14205,16661,123,1013,88907,2830434
HNL,MSP,16,39354,44923,154,3972,871768,2830434
ESC,MSP,12,168,611,17,304,38936,2830434
FOD,MSP,25,2677,11725,355,168,38975,2830434
EAU,MSP,29,26291,63779,1898,85,143801,2830434
CVG,MSP,71,137303,236799,2332,596,1978593,2830434
DSM,MSP,96,88064,160139,2891,232,462181,2830434
MCW,MSP,26,17805,41422,1246,120,53815,2830434
ATY,MSP,34,15931,25877,749,193,30756,2830434
RST,MSP,100,91725,184198,2818,76,154991,2830434
BNA,MSP,53,77700,112521,1102,695,1229700,2830434
SNA,MSP,13,89249,147139,983,1522,11947589,2830434
STL,MSP,110,331458,517258,5187,449,2655631,2830434
SAN,MSP,25,161920,219304,1371,1532,2766123,2830434
STC,MSP,33,29728,64727,1910,61,162850,2830434
MKE,MSP,107,229329,379810,2240,297,1459602,2830434
LAS,MSP,44,251343,317331,1788,1300,1161259,2830434
MQT,MSP,13,550,1359,39,296,62585,2830434
PIT,MSP,84,143479,204348,1998,726,2418452,2830434
RAP,MSP,42,72632,105271,1032,490,108937,2830434
SMF,MSP,16,72183,98601,664,1518,1707530,2830434
MSY,MSP,35,43410,65612,533,1040,1285396,2830434
FSD,MSP,114,160753,262911,3016,197,175077,2830434
LAX,MSP,56,329925,454107,2234,1536,23895178,2830434
BFF,MSP,1,99,124,1,562,36892,2830434
SAT,MSP,1,6,100,1,1097,1650418,2830434
SUX,MSP,66,69025,136261,2854,234,138898,2830434
IAD,MSP,29,65284,102395,1023,908,9079986,2830434
MCI,MSP,99,299927,453099,3852,394,1795891,2830434
DCA,MSP,54,211003,349014,2385,931,9079986,2830434
ABQ,MSP,24,74796,99276,670,981,692551,2830434
LIT,MSP,1,24,100,1,703,579683,2830434
GTF,MSP,19,62223,80413,667,887,78558,2830434
BMI,MSP,4,45,204,6,374,143366,2830434
GFK,MSP,83,86440,152040,2227,284,97862,2830434
GRR,MSP,66,101762,183181,1317,408,711725,2830434
CID,MSP,72,63971,134343,2571,221,228316,2830434
IND,MSP,73,131485,195129,1453,503,1438091,2830434
DTW,MSP,123,562431,797813,4709,528,8944948,2830434
ELP,MSP,1,96,139,1,1148,694603,2830434
DBQ,MSP,26,10860,29177,866,212,87879,2830434
ATL,MSP,105,350936,454818,3444,906,3872031,2830434
ORD,MSP,180,801031,1404164,12302,334,17529224,2830434
MDW,MSP,72,344252,528236,4356,349,17529224,2830434
BUF,MSP,13,15099,23240,232,734,1151490,2830434
BJI,MSP,34,22559,33935,977,199,38664,2830434
BZN,MSP,27,72126,89406,805,874,62561,2830434
IAH,MSP,50,82784,133134,1233,1034,4445918,2830434
HOU,MSP,34,59307,95658,956,1057,4445918,2830434
EWR,MSP,113,212631,364491,2968,1008,17341505,2830434
PIR,MSP,20,2240,7798,214,350,18272,2830434
TUS,MSP,23,53113,68282,461,1298,790333,2830434
CWA,MSP,35,46760,87217,2542,175,123082,2830434
PIA,MSP,29,24754,40176,1176,342,365232,2830434
AUS,MSP,24,24925,46339,465,1035,1104612,2830434
RNO,MSP,20,73501,99692,668,1406,315959,2830434
BOS,MSP,69,241845,371532,1843,1124,8506878,2830434
OMA,MSP,113,164513,250957,2535,282,742096,2830434
FAR,MSP,117,181983,279411,2954,223,168410,2830434
TPA,MSP,34,116499,151006,946,1307,2254405,2830434
MIA,MSP,31,97116,141052,869,1501,9383038,2830434
MOT,MSP,43,67355,99846,1007,449,67425,2830434
EKO,MSP,1,85,124,1,1176,48011,2830434
ALB,MSP,1,39,126,1,979,819851,2830434
TUL,MSP,1,61,150,1,616,831724,2830434
FNT,MSP,3,4289,8763,127,491,435691,2830434
BGR,MSP,1,260,290,1,1194,144431,2830434
DAY,MSP,29,33051,57809,630,574,859406,2830434
DLH,MSP,106,106314,201162,2881,144,267894,2830434
DFW,MSP,77,372393,499076,4705,852,9475022,2830434
BWI,MSP,62,137320,179169,1245,936,2480971,2830434
CLT,MSP,66,100709,153143,1435,930,1223835,2830434
CLE,MSP,74,129193,209523,2441,622,2121415,2830434
CMI,MSP,1,10,34,1,419,200333,2830434
FAI,MSP,3,12587,16100,84,2466,84253,2830434
AZO,MSP,61,38399,58623,629,426,305264,2830434
FCA,MSP,12,10786,13200,135,1025,71888,2830434
LSE,MSP,84,71140,137242,2591,120,121692,2830434
GRB,MSP,91,91439,151028,1999,252,268695,2830434
PDX,MSP,29,187419,237826,1361,1426,1829786,2830434
LGA,MSP,69,214659,382814,2457,1020,34683010,2830434
ALO,MSP,29,26108,62005,1825,166,156495,2830434
ANC,MSP,18,108436,138598,710,2518,311411,2830434
SJC,MSP,16,66247,103589,691,1576,1690832,2830434
JFK,MSP,3,1010,1277,7,1028,34683010,2830434
RFD,MSP,19,6054,22243,691,278,306413,2830434
ABE,MSP,1,67,100,1,948,714749,2830434
TVC,MSP,32,14540,20821,604,375,123663,2830434
PHL,MSP,105,192284,316259,2576,980,11020546,2830434
SLC,MSP,72,222544,311272,2430,991,906185,2830434
SFO,MSP,56,324760,430203,2249,1589,7996466,2830434
FLL,MSP,11,11764,14655,98,1487,4691519,2830434
COS,MSP,19,67347,86760,652,725,510597,2830434
DTW,MSY,43,81764,113135,998,926,8944948,1285396
ELP,MSY,1,116,274,2,965,694603,1285396
ORD,MSY,64,217389,287657,2063,837,17529224,1285396
ATL,MSY,93,555967,756211,4726,425,3872031,1285396
IAH,MSY,92,433452,603382,4662,305,4445918,1285396
HOU,MSY,38,625975,963121,7315,303,4445918,1285396
LAX,MSY,42,70573,96426,681,1671,23895178,1285396
MSP,MSY,31,41609,64792,538,1040,2830434,1285396
SAT,MSY,6,320,762,6,495,1650418,1285396
IND,MSY,26,36113,49397,363,708,1438091,1285396
IAD,MSY,37,50609,69733,559,954,9079986,1285396
DCA,MSY,34,59880,75619,654,969,9079986,1285396
BTR,MSY,9,1046,1209,10,65,673407,1285396
LIT,MSY,3,202,386,3,346,579683,1285396
ABQ,MSY,1,94,108,1,1015,692551,1285396
SHV,MSY,3,195,315,3,271,359802,1285396
MCI,MSY,1,84,128,1,690,1795891,1285396
LGA,MSY,23,31767,49834,355,1183,34683010,1285396
JFK,MSY,12,32717,50980,362,1182,34683010,1285396
RIC,MSY,1,81,97,1,905,1046355,1285396
LAS,MSY,30,39470,82067,392,1501,1161259,1285396
LSE,MSY,1,103,167,1,959,121692,1285396
CLT,MSY,51,142466,173245,1432,651,1223835,1285396
BWI,MSY,45,58804,92126,741,998,2480971,1285396
CLE,MSY,18,26031,37414,361,917,2121415,1285396
STL,MSY,66,153254,226696,2057,604,2655631,1285396
BNA,MSY,35,78301,123342,904,471,1229700,1285396
PNS,MSY,21,10447,52055,348,186,401776,1285396
PIT,MSY,47,67109,86576,723,918,2418452,1285396
CVG,MSY,27,127173,168740,1426,700,1978593,1285396
BHM,MSY,41,189259,314666,2388,321,1036121,1285396
FWA,MSY,2,171,333,2,809,371629,1285396
GSO,MSY,4,412,556,5,731,599064,1285396
DFW,MSY,80,385031,545595,3696,448,9475022,1285396
DAL,MSY,36,141134,214553,1669,437,9475022,1285396
MOB,MSY,1,105,109,1,129,398886,1285396
BOS,MSY,7,724,1097,8,1367,8506878,1285396
TPA,MSY,48,189524,263732,1988,487,2254405,1285396
AUS,MSY,2,218,261,2,446,1104612,1285396
MIA,MSY,29,101187,158361,1082,674,9383038,1285396
