Origin_airport,Destination_airport,Numtimes,Passengers,Seats,Flights,Distance,Origin_population,Destination_population
LRD,MSP,1,148,210,1,1243,210229,3078253
DFW,MSP,92,303370,558248,5434,852,11164066,3078253
DAL,MSP,3,124,173,3,853,11164066,3078253
BOS,MSP,47,215456,341014,2143,1124,8916374,3078253
TCM,MSP,1,80,173,1,1408,3138938,3078253
PIA,MSP,12,14239,24412,718,342,364769,3078253
CWA,MSP,27,68806,107392,2739,175,126400,3078253
EWR,MSP,101,235856,391588,3482,1008,18671320,3078253
TUS,MSP,20,52932,59908,433,1298,903320,3078253
PIR,MSP,6,580,916,26,350,19290,3078253
MBS,MSP,39,29965,58961,720,463,208182,3078253
BIS,MSP,71,110546,191332,2247,386,96846,3078253
PHX,MSP,102,571526,700898,4184,1276,3600163,3078253
BFI,MSP,3,157,372,3,1398,6277876,3078253
SEA,MSP,58,390332,471224,2347,1399,6277876,3078253
ICT,MSP,12,33253,46320,960,545,579800,3078253
ROA,MSP,1,591,1363,8,864,289522,3078253
ABR,MSP,13,36915,56418,1658,257,39005,3078253
RDU,MSP,28,86394,132742,1077,981,889313,3078253
CYS,MSP,2,106,336,2,640,84287,3078253
BIL,MSP,21,82929,108977,1091,748,142707,3078253
ATW,MSP,24,45826,69572,1671,236,210245,3078253
GEG,MSP,29,118567,142624,965,1175,430867,3078253
BRD,MSP,12,15863,29818,877,113,86177,3078253
CMH,MSP,65,118716,188552,1636,627,1678827,3078253
BDL,MSP,23,95529,140724,1089,1050,1173575,3078253
MSO,MSP,24,64042,88615,810,1013,99832,3078253
HNL,MSP,21,101024,110057,387,3972,888026,3078253
LCK,MSP,1,142,173,1,632,1678827,3078253
GPT,MSP,3,2081,3026,17,1024,249989,3078253
MKG,MSP,1,135,340,2,367,172480,3078253
LNK,MSP,24,54587,89526,2071,331,278417,3078253
LBB,MSP,1,107,170,1,900,259146,3078253
LAN,MSP,38,33155,58289,687,455,454600,3078253
MSN,MSP,90,173425,240681,2534,228,526419,3078253
MCO,MSP,77,306565,376537,2121,1310,1803474,3078253
OGG,MSP,2,498,554,2,3918,134742,3078253
JAC,MSP,7,18495,24180,195,872,25896,3078253
OAK,MSP,3,289,470,3,1578,4153143,3078253
MEM,MSP,85,271256,386921,2473,700,1238075,3078253
COS,MSP,25,76112,97301,745,725,572399,3078253
FLL,MSP,20,57971,68386,486,1487,5280671,3078253
SLC,MSP,61,181246,234284,1958,991,1016377,3078253
PHL,MSP,93,211475,361722,3046,980,11575576,3078253
TVC,MSP,20,21409,32605,783,375,137816,3078253
SFO,MSP,58,293924,375078,2095,1589,8306286,3078253
OKC,MSP,12,32320,49266,714,695,1131487,3078253
GJT,MSP,2,197,276,4,880,124510,3078253
JAX,MSP,26,40314,62350,584,1174,1194706,3078253
SCE,MSP,4,269,570,5,827,140606,3078253
GFK,MSP,64,90062,156415,2331,284,96132,3078253
MCI,MSP,86,171605,283165,2498,393,1912368,3078253
GTF,MSP,18,55780,74638,725,887,81065,3078253
IAD,MSP,46,84362,120766,1159,908,10172752,3078253
DCA,MSP,44,221990,333254,2259,931,10172752,3078253
SBN,MSP,30,22991,31208,761,411,315623,3078253
SUX,MSP,26,41788,91107,2342,234,141943,3078253
ABQ,MSP,21,87369,107024,746,981,766154,3078253
BMI,MSP,2,50,68,2,374,157257,3078253
BMG,MSP,1,135,148,1,522,178196,3078253
IND,MSP,87,149684,264783,2026,503,1600165,3078253
GRR,MSP,77,141159,198629,1752,408,759978,3078253
CID,MSP,66,71625,131201,2596,221,243094,3078253
XNA,MSP,3,3099,5984,130,596,382645,3078253
LAX,MSP,63,374473,465839,2577,1536,25434866,3078253
MSY,MSP,48,72048,102380,952,1040,1312039,3078253
SGF,MSP,2,55,336,2,528,385508,3078253
MSP,MSP,12,3502,5001,29,0,3078253,3078253
FSD,MSP,93,139098,254324,3171,197,203151,3078253
SAT,MSP,23,57033,90456,726,1097,1808267,3078253
IND,MSY,23,34842,50700,369,708,1600165,1312039
DCA,MSY,28,60000,85806,698,969,10172752,1312039
MCI,MSY,9,6960,11778,140,690,1912368,1312039
IAD,MSY,39,44126,62825,725,954,10172752,1312039
SHV,MSY,14,8344,20808,1072,271,376825,1312039
BTR,MSY,5,606,799,6,65,719116,1312039
GNV,MSY,1,85,150,1,479,241310,1312039
LIT,MSY,13,10477,20570,1081,346,629617,1312039
ABQ,MSY,1,128,137,1,1015,766154,1312039
LAX,MSY,49,117681,143038,1108,1671,25434866,1312039
SAT,MSY,4,251,495,4,495,1808267,1312039
MSP,MSY,49,70412,102442,953,1040,3078253,1312039
PHL,MSY,47,87848,121197,917,1088,11575576,1312039
OKC,MSY,4,570,975,5,567,1131487,1312039
JAX,MSY,22,33510,50033,365,513,1194706,1312039
SFO,MSY,29,36272,46863,368,1911,8306286,1312039
LCH,MSY,1,124,142,1,179,193277,1312039
FLL,MSY,30,67421,102927,753,673,5280671,1312039
PBI,MSY,1,86,129,1,659,5280671,1312039
PIT,MSY,38,44268,59471,462,918,2400193,1312039
CVG,MSY,40,126319,165208,1601,700,2066256,1312039
BHM,MSY,41,174448,317112,2321,321,1073439,1312039
STL,MSY,19,102822,153778,1220,604,2743862,1312039
PGV,MSY,1,142,149,1,843,159023,1312039
MDT,MSY,1,326,346,2,1036,516171,1312039
GSO,MSY,1,93,126,1,731,661123,1312039
AEX,MSY,2,97,243,2,165,145545,1312039
SAN,MSY,22,37198,49899,364,1599,2926814,1312039
LEX,MSY,1,168,173,1,642,426187,1312039
LAS,MSY,27,32336,50315,367,1501,1572924,1312039
BNA,MSY,31,82448,141645,1034,471,1386743,1312039
MKE,MSY,8,1088,1835,14,903,1528417,1312039
RIV,MSY,1,127,173,1,1605,3611625,1312039
PNS,MSY,1,70,126,1,186,433589,1312039
MIA,MSY,31,91970,147444,1101,674,10561342,1312039
TPA,MSY,45,182214,279191,2049,487,2522780,1312039
AUS,MSY,8,486,922,8,446,1382693,1312039
RNO,MSY,2,233,260,2,1793,374743,1312039
MOT,MSY,1,121,170,1,1389,64928,1312039
EWR,MSY,61,99383,140284,1134,1167,18671320,1312039
TUP,NEW,1,36,50,1,300,127964,1312039
FOE,MSY,1,121,192,1,690,225567,1312039
DAL,MSY,50,189200,298934,2317,437,11164066,1312039
DFW,MSY,71,350501,449723,4551,448,11164066,1312039
BOS,MSY,9,5496,8420,64,1367,8916374,1312039
MOB,MSY,3,268,420,3,129,397707,1312039
ATL,MSY,90,621592,815747,4919,425,4673146,1312039
IAH,MSY,104,392289,523843,3490,305,5084017,1312039
HOU,MSY,52,526763,865253,6581,303,5084017,1312039
ORD,MSY,80,215738,290040,2492,837,18572324,1312039
DTW,MSY,53,90170,116240,1089,926,8985512,1312039
ELP,MSY,2,127,241,2,965,694672,1312039
MDW,MSY,1,10,137,1,825,18572324,1312039
JAN,MSY,14,1458,2136,16,160,509068,1312039
MCO,MSY,64,202295,316454,2747,550,1803474,1312039
OAK,MSY,18,39705,49320,360,1903,4153143,1312039
MEM,MSY,59,120233,161691,1448,349,1238075,1312039
PHX,MSY,49,109916,148019,1094,1301,3600163,1312039
SEA,MSY,2,294,407,2,2086,6277876,1312039
AMA,MSY,1,134,137,1,759,232791,1312039
RDU,MSY,1,129,129,1,779,889313,1312039
CSG,NEW,1,40,50,1,346,281683,1312039
CAE,MSY,1,30,50,1,601,673209,1312039
CAE,NEW,1,39,50,1,588,673209,1312039
GTR,NEW,1,29,50,1,250,60228,1312039
GTR,MSY,1,128,148,1,258,60228,1312039
GPT,MSY,4,314,544,5,76,249989,1312039
CMH,MSY,1,46,50,1,806,1678827,1312039
MTJ,MSY,1,272,272,2,1165,35674,1312039
TYS,MSY,3,99,248,3,541,641551,1312039
BWI,MSY,30,31750,50774,369,998,2621815,1312039
CLT,MSY,53,151387,203602,1519,651,1436890,1312039
CLE,MSY,22,25021,33579,523,917,2136026,1312039
LGA,MSY,37,74341,99301,788,1183,37342640,1312039
JFK,MSY,13,50426,58601,365,1182,37342640,1312039
SYR,MSY,4,810,822,5,1196,649679,1312039
SJC,MSY,1,55,149,1,1885,1723138,1312039
CVG,PFN,19,6644,9770,210,612,2066256,154726
CHS,PFN,1,65,122,1,381,576539,154726
PNS,PFN,1,44,66,1,92,433589,154726
LSV,PAM,1,88,120,1,1752,1572924,154726
ATL,PFN,38,135761,189744,2960,247,4673146,154726
TPA,PFN,12,5671,12350,650,245,2522780,154726
DFW,PFN,21,4043,10880,218,695,11164066,154726
FFO,PAM,2,198,343,2,678,845508,154726
MEM,PFN,18,25821,39163,886,417,1238075,154726
MCO,PFN,13,2882,5579,292,290,1803474,154726
MCO,PAM,1,55,173,1,280,1803474,154726
OAK,PAM,1,103,173,1,2156,4153143,154726
GPT,PFN,1,26,50,1,203,249989,154726
CHO,PFN,1,33,50,1,685,182525,154726
CLT,PFN,1,37,37,1,442,1436890,154726
SFB,PKB,1,126,149,1,729,1803474,162692
DAY,PKB,1,32,32,1,153,845508,162692
CKB,PKB,5,53,133,7,65,91117,162692
MGW,PKB,7,151,323,17,84,114103,162692
PIT,PKB,12,11531,28234,1486,102,2400193,162692
JHW,PKB,1,11,19,1,225,136904,162692
FAY,RWI,2,47,96,3,82,346913,143465
ILM,RWI,2,29,100,2,109,294349,143465
EWN,RWI,1,16,50,1,72,116813,143465
RDU,RWI,2,17,100,2,50,889313,143465
ACY,RWI,8,435,528,12,308,261810,143465
RIC,RWI,1,14,32,1,118,1139312,143465
LAX,SAT,35,37550,51057,373,1210,25434866,1808267
MSP,SAT,25,57857,91026,730,1097,3078253,1808267
MSY,SAT,8,627,1001,8,495,1312039,1808267
SAT,SAT,1,143,174,1,0,1808267,1808267
IND,SAT,1,136,175,1,986,1600165,1808267
MCI,SAT,30,29583,57554,664,706,1912368,1808267
DCA,SAT,1,36,104,1,1381,10172752,1808267
BRO,SAT,2,61,100,2,258,357097,1808267
IAD,SAT,1,32,148,1,1362,10172752,1808267
ABQ,SAT,2,207,297,2,609,766154,1808267
SLC,SAT,30,58030,90515,670,1086,1016377,1808267
FLL,SAT,2,208,253,2,1145,5280671,1808267
COS,SAT,3,128,150,3,732,572399,1808267
PBI,SAT,2,98,292,2,1138,5280671,1808267
COS,SKF,1,25,173,1,738,572399,1808267
SFO,SAT,5,1057,1200,8,1482,8306286,1808267
JAX,SAT,3,315,413,3,1007,1194706,1808267
OKC,SAT,2,117,154,2,407,1131487,1808267
CRP,SAT,2,67,100,2,135,403458,1808267
PHL,SAT,1,85,129,1,1495,11575576,1808267
ATL,SAT,54,235044,336665,2969,874,4673146,1808267
ELP,SAT,48,94623,170924,1327,496,694672,1808267
ORD,SAT,65,194900,260510,2513,1041,18572324,1808267
DTW,SAT,19,50862,71508,573,1215,8985512,1808267
MDW,SAT,1,55,175,1,1036,18572324,1808267
IAH,SAT,93,354630,474005,3399,191,5084017,1808267
HOU,SAT,52,248206,497747,3796,192,5084017,1808267
PHX,SAT,77,213494,332804,2860,843,3600163,1808267
RDU,SAT,10,4818,13194,97,1225,889313,1808267
CAE,SAT,7,748,1208,7,1064,673209,1808267
SEA,SAT,3,447,495,3,1774,6277876,1808267
ICT,SAT,1,48,50,1,563,579800,1808267
BDL,SAT,1,84,148,1,1673,1173575,1808267
CMH,SKF,1,49,168,1,1152,1678827,1808267
HNL,SAT,1,100,256,1,3720,888026,1808267
MEM,SAT,40,57892,91911,850,625,1238075,1808267
LBB,SAT,1,27,63,1,346,259146,1808267
MCO,SAT,26,34024,50407,367,1040,1803474,1808267
LNK,SAT,4,689,887,4,786,278417,1808267
LAN,SAT,8,1303,1343,8,1195,454600,1808267
OAK,SAT,4,195,366,4,1476,4153143,1808267
MAF,SAT,2,166,187,2,277,117957,1808267
SFB,SAT,1,122,173,1,1042,1803474,1808267
BWI,SAT,28,56304,86235,629,1407,2621815,1808267
CLE,SAT,9,13566,19537,391,1241,2136026,1808267
CLT,SAT,1,36,129,1,1096,1436890,1808267
SAV,SAT,1,44,50,1,1041,304965,1808267
PDX,SAT,1,30,148,1,1714,2034000,1808267
LGA,SAT,1,142,148,1,1586,37342640,1808267
SJC,SAT,2,233,296,2,1454,1723138,1808267
LFT,SAT,1,50,50,1,392,243494,1808267
SMF,SAT,3,342,458,3,1463,1967052,1808267
RCA,RND,1,256,519,3,1042,115849,1808267
MKE,SAT,3,110,258,3,1095,1528417,1808267
LAS,SAT,58,176260,221359,1582,1069,1572924,1808267
BNA,SAT,28,25917,50318,368,822,1386743,1808267
SAN,SAT,12,6951,13588,99,1129,2926814,1808267
LEX,SAT,1,42,50,1,996,426187,1808267
PNS,SAT,1,21,40,1,679,433589,1808267
SNA,SAT,3,411,536,5,1177,12717433,1808267
CVG,SAT,36,73467,106784,1080,1024,2066256,1808267
DSM,SAT,1,39,87,1,870,504107,1808267
STL,SAT,14,102005,155945,1314,786,2743862,1808267
BHM,SAT,1,94,137,1,744,1073439,1808267
AUS,SAT,10,774,1346,11,70,1382693,1808267
TPA,SAT,24,30830,49990,365,972,2522780,1808267
EKO,SAT,6,686,854,7,1248,44934,1808267
RNO,SAT,5,636,681,5,1391,374743,1808267
TUL,SAT,2,181,211,2,483,876919,1808267
MIA,SAT,3,79,559,4,1143,10561342,1808267
EWR,SAT,24,22671,38738,344,1569,18671320,1808267
TUS,SAT,1,50,50,1,762,903320,1808267
DFW,SAT,79,522812,693987,6980,247,11164066,1808267
DAL,SAT,60,346449,583987,4712,248,11164066,1808267
LRD,SAT,1,169,174,1,148,210229,1808267
BOS,SAT,3,205,323,3,1764,8916374,1808267
LAW,SKF,1,51,173,1,358,110484,1808267
JAC,BFF,1,96,120,1,382,25896,37230
CYS,BFF,2,24,57,3,80,84287,37230
PIR,BFF,1,10,19,1,241,19290,37230
ROW,SVC,1,5,19,1,215,60757,29500
ABQ,SVC,12,1631,17062,898,188,766154,29500
SLC,FSD,1,115,170,1,804,1016377,203151
ATL,FSD,1,90,148,1,954,4673146,203151
IAH,FSD,1,55,124,1,941,5084017,203151
ORD,FSD,34,57570,85006,1717,462,18572324,203151
MDW,FSD,1,38,60,1,474,18572324,203151
MSP,FSD,90,138420,253664,3170,197,3078253,203151
MSY,FSD,5,605,710,5,1003,1312039,203151
LAX,FSD,1,147,148,1,1340,25434866,203151
EKO,FSD,7,624,854,7,994,44934,203151
MIA,FSD,2,240,318,2,1537,10561342,203151
DFW,FSD,1,63,124,1,737,11164066,203151
LAW,FSD,1,93,120,1,628,110484,203151
SEA,FSD,1,75,186,1,1264,6277876,203151
MBS,FSD,1,126,173,1,635,208182,203151
MCO,FSD,2,309,372,2,1350,1803474,203151
MSO,FSD,1,100,120,1,875,99832,203151
LAS,FSD,5,2492,3738,22,1104,1572924,203151
DSM,FSD,1,30,50,1,211,504107,203151
STL,FSD,10,26800,42777,973,471,2743862,203151
MDW,SPI,12,19146,43214,1271,168,18572324,204323
ORD,SPI,12,46504,71050,1421,174,18572324,204323
ICT,SPI,2,91,100,2,445,579800,204323
PIA,SPI,1,30,60,2,56,364769,204323
UIN,SPI,1,51,600,12,81,77406,204323
EWR,SPI,1,17,50,1,821,18671320,204323
DFW,SPI,1,120,131,1,630,11164066,204323
RNO,SPI,3,374,390,3,1597,374743,204323
EKO,SPI,2,174,244,2,1375,44934,204323
OMA,SPI,1,117,122,1,342,790535,204323
CMI,SPI,1,20,60,2,76,215601,204323
RIC,SPI,1,46,50,1,687,1139312,204323
SLC,SPI,2,216,244,2,1176,1016377,204323
PHL,SPI,1,31,50,1,766,11575576,204323
LAS,SPI,1,172,173,1,1410,1572924,204323
MKE,SPI,1,165,222,6,233,1528417,204323
PIT,SPI,2,957,1086,29,502,2400193,204323
STL,SPI,14,51442,88496,2948,84,2743862,204323
FWA,SPI,1,26,30,1,249,398574,204323
CID,SPI,1,4123,6450,129,176,243094,204323
SHV,SPI,1,1262,3050,61,560,376825,204323
ABQ,SPI,1,131,131,1,986,766154,204323
SGF,SPI,1,23,50,1,269,385508,204323
DFW,SGF,49,69731,103814,2617,364,11164066,385508
AFW,SGF,1,158,173,1,368,11164066,385508
EKO,SGF,1,104,122,1,1227,44934,385508
AUS,SGF,1,42,50,1,539,1382693,385508
RNO,SGF,2,250,260,2,1436,374743,385508
TUL,SGF,3,111,128,3,157,876919,385508
EWR,SGF,1,50,50,1,1059,18671320,385508
ALO,SGF,1,116,116,1,370,161540,385508
PDX,SGF,2,168,293,2,1612,2034000,385508
CLT,SGF,1,44,50,1,709,1436890,385508
BWI,SGF,1,24,131,1,918,2621815,385508
CMH,SGF,2,81,100,2,599,1678827,385508
MEM,SGF,26,58447,79332,1437,243,1238075,385508
LBB,SGF,1,83,173,1,536,259146,385508
MCO,SGF,1,65,110,1,926,1803474,385508
MSN,SGF,1,31,48,1,460,526419,385508
MKE,SGF,1,35,50,1,489,1528417,385508
STL,SGF,49,67907,120400,2695,195,2743862,385508
FSM,SGF,1,26,34,1,142,278393,385508
DSM,SGF,2,63,94,2,297,504107,385508
MSP,SGF,3,146,436,3,528,3078253,385508
MSY,SGF,1,5,19,1,531,1312039,385508
SAT,SGF,1,85,131,1,607,1808267,385508
MCI,SGF,5,1668,6612,348,159,1912368,385508
LIT,SGF,1,8,19,1,185,629617,385508
BMI,SGF,1,19,30,1,328,157257,385508
GFK,SGF,1,90,129,1,764,96132,385508
XNA,SGF,2,53,68,2,84,382645,385508
IND,SGF,1,45,59,1,421,1600165,385508
GRR,SGF,1,46,50,1,570,759978,385508
SLC,SGF,4,471,488,4,1027,1016377,385508
FLL,SGF,1,124,129,1,1093,5280671,385508
OKC,SGF,1,49,50,1,267,1131487,385508
JAX,SGF,1,25,50,1,817,1194706,385508
ORD,SGF,36,72441,98303,1824,438,18572324,385508
DTW,SGF,6,2176,3836,79,635,8985512,385508
IAH,SGF,3,153,231,3,513,5084017,385508
ATL,SGF,3,510,521,3,563,4673146,385508
DFW,TLH,13,24311,35498,708,767,11164066,332429
MIA,TLH,38,40305,50035,1151,403,10561342,332429
ABY,TLH,1,30,37,1,79,161185,332429
TPA,TLH,24,62660,118527,1874,200,2522780,332429
AUS,TLH,1,45,50,1,797,1382693,332429
AND,TLH,2,58,64,2,298,171196,332429
RDU,TLH,9,781,985,13,496,889313,332429
ROA,TLH,1,45,50,1,539,289522,332429
BDL,TLH,1,36,50,1,1027,1173575,332429
MCO,TLH,32,30309,62908,1379,227,1803474,332429
MEM,TLH,12,32525,48449,1031,458,1238075,332429
ATL,TLH,98,285449,387306,4222,223,4673146,332429
DTW,TLH,1,127,170,1,817,8985512,332429
CLT,TLH,22,29009,40678,1046,387,1436890,332429
BWI,TLH,5,390,508,6,745,2621815,332429
SAV,TLH,2,44,100,2,221,304965,332429
JAX,TLH,2,112,187,2,159,1194706,332429
FLL,TLH,31,26532,36067,808,393,5280671,332429
PBI,TLH,28,19565,36934,760,364,5280671,332429
CHO,TLH,3,224,283,3,631,182525,332429
PFN,TLH,3,121,147,3,81,154726,332429
MSY,TLH,1,202,252,1,354,1312039,332429
ILG,TLH,1,109,122,1,808,5787788,332429
IAD,TLH,4,462,523,5,707,10172752,332429
SBN,TLH,1,227,252,1,787,315623,332429
PNS,TLH,2,87,100,2,169,433589,332429
CVG,TLH,16,14356,21030,433,596,2066256,332429
GSO,TLH,4,244,272,4,468,661123,332429
MGM,TLH,1,137,142,1,178,351715,332429
GSP,TLH,3,223,283,3,334,577255,332429
PIT,TLH,1,27,50,1,734,2400193,332429
MIA,HUF,1,121,170,1,1026,10561342,169468
ORD,HUF,1,44,50,1,177,18572324,169468
OKC,HUF,5,1138,2076,12,631,1131487,169468
SEA,ALW,12,26067,47064,1272,212,6277876,56416
PIH,ALW,1,34,37,1,357,84756,56416
IDA,ALW,1,17,37,1,354,106193,56416
NZY,BTL,2,133,293,2,1864,2926814,138521
BDL,BTL,1,115,170,1,646,1173575,138521
BUF,CID,1,145,173,1,667,1154212,243094
ATL,CID,1,44,100,2,694,4673146,243094
ORD,CID,67,174673,245866,4211,196,18572324,243094
MDW,CID,12,26948,47702,1403,204,18572324,243094
DTW,CID,13,21986,38757,837,431,8985512,243094
DBQ,CID,1,31,50,1,63,90116,243094
SCE,CID,3,202,323,4,723,140606,243094
FLL,CID,5,1082,1135,5,1273,5280671,243094
COS,CID,1,61,100,1,718,572399,243094
SLC,CID,1,122,122,1,1054,1016377,243094
DFW,CID,30,29486,42985,902,685,11164066,243094
MIA,CID,6,1977,2099,8,1286,10561342,243094
EKO,CID,7,614,854,7,1250,44934,243094
TPA,CID,1,147,148,1,1090,2522780,243094
OMA,CID,1,48,50,1,221,790535,243094
LAS,CID,8,5579,7460,43,1320,1572924,243094
MKE,CID,1,25,50,1,208,1528417,243094
MHK,CID,1,35,50,1,323,112656,243094
STL,CID,34,51939,93301,2102,228,2743862,243094
CVG,CID,35,34198,59430,1412,419,2066256,243094
DSM,CID,1,73,173,1,104,504107,243094
SFB,CID,1,171,173,1,1078,1803474,243094
LNK,CID,2,74,94,2,272,278417,243094
MSN,CID,1,28,50,1,149,526419,243094
LAN,CID,2,151,223,2,370,454600,243094
MEM,CID,1,34,44,1,481,1238075,243094
PHX,CID,1,180,190,1,1252,3600163,243094
ROA,CID,1,101,122,1,700,289522,243094
COU,CID,2,58,100,2,214,151486,243094
ICT,CID,1,49,50,1,422,579800,243094
CMH,CID,3,183,323,3,480,1678827,243094
LCK,CID,1,151,173,1,481,1678827,243094
LAF,CID,3,204,253,3,269,181955,243094
CMI,CID,4,236,423,6,220,215601,243094
MCI,CID,1,34,152,8,238,1912368,243094
BMG,CID,2,59,100,2,328,178196,243094
MSP,CID,66,76060,134314,2699,221,3078253,243094
MSY,CID,3,564,680,4,824,1312039,243094
CSG,FYV,1,26,50,1,580,281683,382645
GTR,FYV,1,58,64,2,363,60228,382645
GTR,XNA,1,139,148,1,379,60228,382645
CSG,XNA,1,156,183,1,594,281683,382645
MEM,XNA,29,56733,94958,1388,258,1238075,382645
JAN,XNA,2,74,119,2,365,509068,382645
MCO,XNA,1,179,183,1,931,1803474,382645
JAX,XNA,1,27,50,1,831,1194706,382645
OKC,XNA,4,137,239,4,195,1131487,382645
TCL,FYV,3,81,136,3,420,195194,382645
TCL,XNA,2,181,223,2,435,195194,382645
LIT,XNA,8,264,518,9,159,629617,382645
GNV,XNA,2,201,226,2,832,241310,382645
BTR,XNA,2,174,259,3,436,719116,382645
LAX,XNA,5,4880,8400,120,1371,25434866,382645
NEW,XNA,1,48,50,1,496,1312039,382645
MSP,XNA,3,3045,6072,132,596,3078253,382645
ATL,XNA,20,58828,90750,1884,589,4673146,382645
ORD,XNA,37,53958,106270,1328,522,18572324,382645
DTW,XNA,2,356,950,8,716,8985512,382645
MDW,XNA,1,87,87,1,518,18572324,382645
IAH,XNA,24,33508,56787,1292,438,5084017,382645
LEX,XNA,1,147,173,1,549,426187,382645
BNA,XNA,3,88,138,3,426,1386743,382645
STL,XNA,40,36967,75478,1908,276,2743862,382645
CVG,XNA,8,10937,18270,366,561,2066256,382645
FSM,XNA,3,95,177,3,65,278393,382645
EVV,XNA,3,79,111,3,393,345355,382645
GSO,XNA,1,48,50,1,802,661123,382645
BHM,XNA,1,50,50,1,468,1073439,382645
LGA,XNA,22,8661,18557,490,1147,37342640,382645
TYS,XNA,4,192,285,7,578,641551,382645
CMI,XNA,1,101,170,1,418,215601,382645
CLT,XNA,17,20255,44550,891,754,1436890,382645
CLE,XNA,1,18,37,1,758,2136026,382645
EWR,XNA,8,7656,18550,371,1130,18671320,382645
TUP,FYV,1,42,50,1,329,127964,382645
TUP,XNA,1,139,173,1,343,127964,382645
PIA,XNA,1,17,44,1,392,364769,382645
TUL,XNA,3,67,214,3,89,876919,382645
AHN,XNA,1,49,50,1,642,173946,382645
AUS,XNA,1,155,173,1,457,1382693,382645
DFW,XNA,90,131102,258899,4731,281,11164066,382645
RIC,FAY,1,10,50,1,194,1139312,346913
CLT,FAY,25,57303,108124,2496,118,1436890,346913
BGR,POB,2,394,692,4,855,147123,346913
SAT,POB,1,95,173,1,1200,1808267,346913
MSP,POB,2,222,297,2,1006,3078253,346913
RWI,FAY,2,40,96,3,82,143465,346913
ILM,FAY,11,582,1342,11,75,294349,346913
ATL,FAY,29,62054,88904,1727,331,4673146,346913
RIV,POB,2,102,350,2,2170,3611625,346913
ACY,FAY,13,1328,1493,13,389,261810,346913
MEM,FAY,3,414,519,3,629,1238075,346913
JAN,POB,1,148,173,1,666,509068,346913
RDU,FAY,10,188,596,13,61,889313,346913
EKO,GRI,8,752,976,8,914,44934,68397
LAS,GRI,1,145,189,1,971,1572924,68397
EAR,GRI,11,218,2128,112,40,49979,68397
OFK,GRI,9,491,3553,187,84,49828,68397
SYR,GRR,4,176,200,4,477,649679,759978
LGA,GRR,1,41,138,1,618,37342640,759978
AVP,GRR,1,16,50,1,514,550507,759978
CLE,GRR,25,38495,55629,1182,214,2136026,759978
CLT,GRR,1,56,120,1,583,1436890,759978
BWI,GRR,1,141,182,1,528,2621815,759978
DTW,GRR,83,238176,342003,2887,120,8985512,759978
ORD,GRR,98,232971,309686,4385,137,18572324,759978
MDW,GRR,12,50574,76559,2251,137,18572324,759978
IAH,GRR,4,5559,8337,167,1042,5084017,759978
ATL,GRR,33,62904,82975,1563,640,4673146,759978
BUF,GRR,1,51,78,1,345,1154212,759978
ICT,GRR,1,47,50,1,725,579800,759978
MBS,GRR,3,49,248,3,86,208182,759978
MEM,GRR,26,23639,30207,361,591,1238075,759978
MSN,GRR,1,12,50,1,194,526419,759978
MCO,GRR,1,1066,1300,13,1023,1803474,759978
LAN,GRR,1,70,110,1,48,454600,759978
BDL,GRR,2,66,82,2,659,1173575,759978
CMH,GRR,1,5,57,3,242,1678827,759978
FNT,GRR,9,438,2945,155,91,439544,759978
MIA,GRR,3,426,623,4,1215,10561342,759978
TPA,GRR,1,872,1200,12,1041,2522780,759978
RNO,GRR,1,128,130,1,1788,374743,759978
FAR,GRR,1,47,50,1,619,179461,759978
ALB,GRR,1,50,50,1,595,839741,759978
EWR,GRR,23,14193,26831,549,605,18671320,759978
CWA,GRR,1,32,44,1,245,126400,759978
DFW,GRR,27,22043,32555,667,931,11164066,759978
BOS,GRR,5,587,710,5,740,8916374,759978
SCE,GRR,1,23,29,1,420,140606,759978
CRP,GRR,1,100,173,1,1239,403458,759978
PHL,GRR,2,193,220,2,573,11575576,759978
OKC,GRR,1,36,44,1,828,1131487,759978
SFO,GRR,2,307,318,2,1965,8306286,759978
SLC,GRR,2,508,607,3,1367,1016377,759978
MSP,GRR,79,132338,198971,1752,408,3078253,759978
MSY,GRR,4,297,620,4,927,1312039,759978
IAD,GRR,1,34,44,1,502,10172752,759978
DCA,GRR,6,1740,4271,129,524,10172752,759978
MKE,GRR,29,29717,48672,1971,120,1528417,759978
BNA,GRR,3,138,150,3,470,1386743,759978
ROC,GRR,2,172,273,3,398,1039674,759978
LAS,GRR,3,417,737,4,1643,1572924,759978
SNA,GRR,1,115,124,1,1856,12717433,759978
SAN,GRR,1,145,148,1,1855,2926814,759978
CVG,GRR,44,74713,119256,2289,268,2066256,759978
BHM,GRR,1,32,50,1,646,1073439,759978
MHT,GRR,1,127,138,1,714,393018,759978
GSP,GRR,1,31,50,1,579,577255,759978
PIT,GRR,14,44288,73202,1463,319,2400193,759978
SMF,GRR,1,146,149,1,1899,1967052,759978
MCO,IND,88,199245,259240,2139,828,1803474,1600165
MEM,IND,75,101142,153483,1445,381,1238075,1600165
JAN,IND,2,416,548,4,554,509068,1600165
OSH,IND,1,175,175,1,316,158294,1600165
OAK,IND,1,53,138,1,1934,4153143,1600165
CMH,IND,5,462,645,6,182,1678827,1600165
BDL,IND,4,397,668,5,728,1173575,1600165
GPT,IND,1,117,122,1,661,249989,1600165
MTJ,IND,1,114,175,1,1162,35674,1600165
